thetacrank,Fx,Fy,sigmax1,sigmay1,tauxy1,sigma11,sigmax2,sigmay2,tauxy2,sigma12,sigmax3,sigmay3,tauxy3,sigma13,sigmax4,sigmay4,tauxy4,sigma14
5.267721015110158,-447.7684023589661,-2149.509921675594,-8059831.242461391,-2579411.9060107125,-447768.40235896606,-2543068.7532029776,0.0,-2445994.0488032615,-895536.8047179322,292822.18985172035,-26185286.68765884,-2013813.6241784333,-201.49578106153473,-2013813.6224987432,0.0,-2388344.3574173264,-995040.8941310359,360225.95992728067
5.299454274237328,-463.6059686228336,-2273.3655882337807,-8344907.435211006,-2728038.705880537,-463605.9686228336,-2690030.7165228873,0.0,-2586933.2555763707,-927211.9372456671,298003.7281319627,-27111460.15338208,-2129850.4129512655,-208.62268588027507,-2129850.411209045,0.0,-2525961.764704201,-1030235.4858285191,366898.21299430425
5.331187533364497,-479.95886043299004,-2407.6821774068885,-8639259.487793822,-2889218.6128882663,-479958.86043299,-2849431.50549708,0.0,-2739776.2708423208,-959917.72086598,302844.81828071526,-28067769.615964334,-2255687.737311755,-215.98148719484544,-2255687.7355045397,0.0,-2675202.419340987,-1066575.2454066447,373176.3183050791
5.362920792491668,-496.8069369417168,-2553.4356575003003,-8942524.864950903,-3064122.7890003603,-496806.9369417168,-3022431.3642678065,0.0,-2905633.679224479,-993613.8738834336,307281.2541980287,-29053037.248053614,-2392239.953714053,-223.56312162377256,-2392239.9518393744,0.0,-2837150.730555889,-1104015.4154260373,378980.22620505025
5.394654051618836,-514.1181359718307,-2711.686661987315,-9254126.447492953,-3254023.9943847777,-514118.1359718307,-3210290.599832464,0.0,-3085712.4084683233,-1028236.2719436614,311240.6373262906,-30065388.068528116,-2540500.738957346,-231.35316118732385,-2540500.737012768,0.0,-3012985.1799859055,-1142484.7466040682,384219.26534794946
5.426387310746007,-531.8456253080433,-2883.582818836888,-9573221.25554478,-3460299.382604265,-531845.6253080432,-3414372.0091868094,0.0,-3281318.3800557684,-1063691.2506160866,314641.72145867464,-31102083.351347562,-2701545.2724655876,-239.33053138861942,-2701545.2704487573,0.0,-3203980.9098187643,-1181879.1673512072,388791.2467946373
5.458120569873175,-549.9244134545006,-3070.3590069171846,-9898639.442181012,-3684430.8083006213,-549924.4134545006,-3636140.6812985586,0.0,-3493856.8009747267,-1099848.8269090012,317393.83174345875,-32159322.424239803,-2876530.476504567,-247.46598605452527,-2876530.474413257,0.0,-3411510.007685761,-1222054.2521211125,392581.6536699976
5.489853829000346,-568.2673499566758,-3273.334611864492,-10228812.299220165,-3928001.5342373904,-568267.3499566758,-3877159.994815773,0.0,-3724829.04108718,-1136534.6999133516,319396.4177456887,-33232008.76939625,-3066692.445284927,-255.72030748050412,-3066692.44311711,0.0,-3637038.4576272136,-1262816.3332370576,395462.9926721761
5.521587088127515,-586.7604511184862,-3493.906576152056,-10561688.120132752,-4192687.8913824675,-586760.4511184862,-4139082.262355757,0.0,-3975824.7245868216,-1173520.9022369725,320538.82154090353,-34313476.67359569,-3273339.9337728317,-264.0422030033188,-3273339.9315267634,0.0,-3882118.417946729,-1303912.113596636,397294.4111457891
5.553320347254685,-605.2575020292675,-3733.5367032702216,-10894635.036526814,-4480244.043924266,-605257.5020292675,-4423632.009861978,0.0,-4248507.28303163,-1210515.004058535,320700.36797884945,-35395175.55726711,-3497842.46334385,-272.3658759131704,-3497842.4610181656,0.0,-4148374.1147446907,-1345016.67117615,397921.71748217545
5.585053606381854,-623.5739148773155,-3993.731284426223,-11224330.46779168,-4792477.541311467,-623573.9148773154,-4732579.307733467,0.0,-4544590.771933287,-1247147.829754631,319750.915770072,-36466310.81153892,-3741611.234627724,-280.60826169479196,-3741611.2322215587,0.0,-4437479.204918025,-1385719.8108384789,397177.98371800734
5.616786865509024,-641.4798726627891,-4276.010677508411,-11546637.707930205,-5131212.813010094,-641479.8726627892,-5067699.867345786,0.0,-4865805.253716467,-1282959.7453255784,317552.04462784017,-37513442.84577715,-4006070.6269205515,-288.6659426982551,-4006070.6244336944,0.0,-4751122.975009346,-1425510.8281395314,394884.95703426935
5.648520124636194,-658.692864314993,-4581.866006899656,-11856471.557669874,-5498239.208279587,-658692.8643149929,-5430717.746633438,0.0,-5213847.525092711,-1317385.7286299858,313959.094010341,-38520050.54473644,-4292617.631493359,-296.4117889417468,-4292617.628926415,0.0,-5090962.229888507,-1463761.9206999845,390855.55972865364
5.680253383763363,-674.8698309819791,-4912.699717413398,-12147656.957675627,-5895239.660896077,-674869.8309819791,-5823225.396161022,0.0,-5590313.471539383,-1349739.661963958,308824.3100160677,-39466071.98725024,-4602566.158295565,-303.69142394189055,-4602566.155650146,0.0,-5458555.241570442,-1499710.7355155093,384897.81125766644
5.711986642890533,-689.59930378014,-5269.74638929602,-12412787.468042519,-6323695.667155225,-689599.30378014,-6246574.2343165,0.0,-5996607.960233401,-1379198.60756028,302001.3930692207,-40327444.66550526,-4937072.849822857,-310.319686701063,-4937072.847101826,0.0,-5855273.765884467,-1532442.8972892,376820.55388697097
5.743719902017703,-702.3941296817998,-5653.970134897334,-12643094.334272398,-6784764.1618768005,-702394.1296817998,-6701726.463464703,0.0,-6433828.084538344,-1404788.2593635996,293351.7609136007,-41075680.09835087,-5297040.955027803,-316.0773583568099,-5297040.9522354975,0.0,-6282189.038774815,-1560875.8437373328,366441.39337076945
5.775453161144872,-712.6856599229361,-6065.935243190729,-12828341.87861285,-7279122.291828875,-712685.659922936,-7189054.0308059305,0.0,-6902615.966389448,-1425371.3198458722,282752.835043618,-41677523.97210153,-5682999.139915209,-320.70854696532126,-5682999.137057714,0.0,-6739928.047989699,-1583745.910939858,353597.25970094604
5.807186420272042,-719.8206113043628,-6505.647777150059,-12956771.003478533,-7806777.332580071,-719820.6113043628,-7708059.445955882,0.0,-7402978.505032823,-1439641.2226087255,270108.6043075705,-42094772.59089842,-6094953.084709776,-323.91927508696324,-6094953.081795216,0.0,-7228497.530166732,-1599601.3584541397,338157.92475448083
5.838919679399211,-723.0621864363826,-6972.367887382273,-13015119.355854888,-8366841.4648587275,-723062.1864363826,-8256962.998045407,0.0,-7934073.802883274,-1446124.3728727652,255362.59164476627,-42284338.388092555,-6532209.645931427,-325.37798389637214,-6532209.642970186,0.0,-7747075.430424748,-1606804.858747517,320042.65068826405
